Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FAQ Management,Chrome 83.0.4103.61,,,2020-05-29 15:33:42,2020-05-29 15:35:19,"1m - 37,613s",PASSED
,,,,,,,
Test Cases/Rizka/FAQ Management/FAQ Management - Edit FAQ,Chrome 83.0.4103.61,,,2020-05-29 15:33:43,2020-05-29 15:35:19,"1m - 36,558s",PASSED
"callTestCase(findTestCase(""Rizka/MainLogin""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.61,,,2020-05-29 15:33:45,2020-05-29 15:34:40,"55,286s",PASSED
"click(findTestObject(""Rizka/FAQ Management/btnFAQManagement""))",Chrome 83.0.4103.61,,,2020-05-29 15:34:40,2020-05-29 15:34:43,"2,928s",PASSED
delay(7),Chrome 83.0.4103.61,,,2020-05-29 15:34:43,2020-05-29 15:34:50,"7,007s",PASSED
"setText(findTestObject(""Rizka/FAQ Management/inputSearchFAQ""), questionBefore)",Chrome 83.0.4103.61,,,2020-05-29 15:34:50,2020-05-29 15:34:51,"1,113s",PASSED
"sendKeys(findTestObject(""Rizka/FAQ Management/inputSearchFAQ""), Keys.chord(ENTER))",Chrome 83.0.4103.61,,,2020-05-29 15:34:51,2020-05-29 15:34:51,"0,619s",PASSED
delay(7),Chrome 83.0.4103.61,,,2020-05-29 15:34:51,2020-05-29 15:34:58,"7,010s",PASSED
"click(findTestObject(""Rizka/FAQ Management/btnSettings""))",Chrome 83.0.4103.61,,,2020-05-29 15:34:58,2020-05-29 15:34:59,"0,765s",PASSED
"click(findTestObject(""Rizka/FAQ Management/btnEdit""))",Chrome 83.0.4103.61,,,2020-05-29 15:34:59,2020-05-29 15:35:00,"0,615s",PASSED
delay(3),Chrome 83.0.4103.61,,,2020-05-29 15:35:00,2020-05-29 15:35:03,"3,006s",PASSED
"setText(findTestObject(""Rizka/FAQ Management/inputEditQuestion""), questionAfter)",Chrome 83.0.4103.61,,,2020-05-29 15:35:03,2020-05-29 15:35:03,"0,630s",PASSED
"setText(findTestObject(""Rizka/FAQ Management/inputEditAns""), answer)",Chrome 83.0.4103.61,,,2020-05-29 15:35:03,2020-05-29 15:35:04,"0,547s",PASSED
"if (condition == ""passed"")",Chrome 83.0.4103.61,,,2020-05-29 15:35:04,2020-05-29 15:35:19,"15,081s",PASSED
