Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FAQ Management,Chrome 81.0.4044.138,,,2020-05-28 19:31:45,2020-05-28 19:37:32,"5m - 47,067s",FAILED
,,,,,,,
Test Cases/Rizka/FAQ Management/FAQ Management - Delete FAQ,Chrome 81.0.4044.138,,,2020-05-28 19:31:45,2020-05-28 19:33:42,"1m - 56,266s",PASSED
"callTestCase(findTestCase(""Rizka/MainLogin""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.138,,,2020-05-28 19:31:47,2020-05-28 19:32:57,"1m - 10,186s",PASSED
"click(findTestObject(""Rizka/FAQ Management/btnFAQManagement""))",Chrome 81.0.4044.138,,,2020-05-28 19:32:57,2020-05-28 19:33:09,"12,577s",PASSED
delay(7),Chrome 81.0.4044.138,,,2020-05-28 19:33:09,2020-05-28 19:33:16,"7,007s",PASSED
"setText(findTestObject(""Rizka/FAQ Management/inputSearchFAQ""), namaFAQ)",Chrome 81.0.4044.138,,,2020-05-28 19:33:16,2020-05-28 19:33:17,"0,695s",PASSED
"sendKeys(findTestObject(""Rizka/FAQ Management/inputSearchFAQ""), Keys.chord(ENTER))",Chrome 81.0.4044.138,,,2020-05-28 19:33:17,2020-05-28 19:33:17,"0,402s",PASSED
delay(7),Chrome 81.0.4044.138,,,2020-05-28 19:33:17,2020-05-28 19:33:24,"7,005s",PASSED
"click(findTestObject(""Rizka/FAQ Management/btnSettings""))",Chrome 81.0.4044.138,,,2020-05-28 19:33:24,2020-05-28 19:33:25,"0,514s",PASSED
"if (condition == ""passed"")",Chrome 81.0.4044.138,,,2020-05-28 19:33:25,2020-05-28 19:33:25,"0,002s",PASSED
else,Chrome 81.0.4044.138,,,2020-05-28 19:33:25,2020-05-28 19:33:42,"16,783s",PASSED
,,,,,,,
Test Cases/Rizka/FAQ Management/FAQ Management - Delete FAQ,Chrome 81.0.4044.138,,,2020-05-28 19:33:42,2020-05-28 19:37:32,"3m - 49,844s",FAILED
"callTestCase(findTestCase(""Rizka/MainLogin""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.138,,,2020-05-28 19:33:42,2020-05-28 19:36:14,"2m - 32,277s",PASSED
"click(findTestObject(""Rizka/FAQ Management/btnFAQManagement""))",Chrome 81.0.4044.138,,,2020-05-28 19:36:14,2020-05-28 19:36:31,"16,440s",PASSED
delay(7),Chrome 81.0.4044.138,,,2020-05-28 19:36:31,2020-05-28 19:36:38,"7,005s",PASSED
"setText(findTestObject(""Rizka/FAQ Management/inputSearchFAQ""), namaFAQ)",Chrome 81.0.4044.138,,,2020-05-28 19:36:38,2020-05-28 19:36:38,"0,647s",PASSED
"sendKeys(findTestObject(""Rizka/FAQ Management/inputSearchFAQ""), Keys.chord(ENTER))",Chrome 81.0.4044.138,,,2020-05-28 19:36:38,2020-05-28 19:36:39,"0,392s",PASSED
delay(7),Chrome 81.0.4044.138,,,2020-05-28 19:36:39,2020-05-28 19:36:46,"7,004s",PASSED
"click(findTestObject(""Rizka/FAQ Management/btnSettings""))",Chrome 81.0.4044.138,,,2020-05-28 19:36:46,2020-05-28 19:37:32,"46,021s",FAILED
