Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FAQ Management,Chrome 81.0.4044.138,,,2020-05-28 19:38:36,2020-05-28 19:42:04,"3m - 27,237s",PASSED
,,,,,,,
Test Cases/Rizka/FAQ Management/FAQ Management - Delete FAQ,Chrome 81.0.4044.138,,,2020-05-28 19:38:37,2020-05-28 19:40:30,"1m - 52,431s",PASSED
"callTestCase(findTestCase(""Rizka/MainLogin""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.138,,,2020-05-28 19:38:38,2020-05-28 19:39:50,"1m - 11,613s",PASSED
"click(findTestObject(""Rizka/FAQ Management/btnFAQManagement""))",Chrome 81.0.4044.138,,,2020-05-28 19:39:50,2020-05-28 19:39:57,"6,794s",PASSED
delay(7),Chrome 81.0.4044.138,,,2020-05-28 19:39:57,2020-05-28 19:40:04,"7,005s",PASSED
"setText(findTestObject(""Rizka/FAQ Management/inputSearchFAQ""), namaFAQ)",Chrome 81.0.4044.138,,,2020-05-28 19:40:04,2020-05-28 19:40:04,"0,670s",PASSED
"sendKeys(findTestObject(""Rizka/FAQ Management/inputSearchFAQ""), Keys.chord(ENTER))",Chrome 81.0.4044.138,,,2020-05-28 19:40:04,2020-05-28 19:40:05,"0,416s",PASSED
delay(7),Chrome 81.0.4044.138,,,2020-05-28 19:40:05,2020-05-28 19:40:12,"7,005s",PASSED
"click(findTestObject(""Rizka/FAQ Management/btnSettings""))",Chrome 81.0.4044.138,,,2020-05-28 19:40:12,2020-05-28 19:40:12,"0,509s",PASSED
"if (condition == ""passed"")",Chrome 81.0.4044.138,,,2020-05-28 19:40:12,2020-05-28 19:40:12,"0,002s",PASSED
else,Chrome 81.0.4044.138,,,2020-05-28 19:40:12,2020-05-28 19:40:30,"17,317s",PASSED
,,,,,,,
Test Cases/Rizka/FAQ Management/FAQ Management - Delete FAQ,Chrome 81.0.4044.138,,,2020-05-28 19:40:30,2020-05-28 19:42:04,"1m - 33,937s",PASSED
"callTestCase(findTestCase(""Rizka/MainLogin""), [:], STOP_ON_FAILURE)",Chrome 81.0.4044.138,,,2020-05-28 19:40:30,2020-05-28 19:41:24,"54,361s",PASSED
"click(findTestObject(""Rizka/FAQ Management/btnFAQManagement""))",Chrome 81.0.4044.138,,,2020-05-28 19:41:24,2020-05-28 19:41:31,"7,264s",PASSED
delay(7),Chrome 81.0.4044.138,,,2020-05-28 19:41:31,2020-05-28 19:41:38,"7,005s",PASSED
"setText(findTestObject(""Rizka/FAQ Management/inputSearchFAQ""), namaFAQ)",Chrome 81.0.4044.138,,,2020-05-28 19:41:38,2020-05-28 19:41:39,"0,955s",PASSED
"sendKeys(findTestObject(""Rizka/FAQ Management/inputSearchFAQ""), Keys.chord(ENTER))",Chrome 81.0.4044.138,,,2020-05-28 19:41:39,2020-05-28 19:41:40,"0,649s",PASSED
delay(7),Chrome 81.0.4044.138,,,2020-05-28 19:41:40,2020-05-28 19:41:47,"7,004s",PASSED
"click(findTestObject(""Rizka/FAQ Management/btnSettings""))",Chrome 81.0.4044.138,,,2020-05-28 19:41:47,2020-05-28 19:41:47,"0,499s",PASSED
"if (condition == ""passed"")",Chrome 81.0.4044.138,,,2020-05-28 19:41:47,2020-05-28 19:42:04,"16,163s",PASSED
